input_lat_tx,input_lon_tx,input_height_tx,input_material_tx,input_lat_rx,input_lon_rx,input_height_rx,input_material_rx,input_use_real_weather,input_fog_density,input_rain_rate,input_surface_temp,input_ambient_temp,input_wavelength_nm,input_tx_power_dbm,link_distance_km,elevation_angle_deg,path_length_m,received_power_dbm,total_loss_db,link_margin_db,link_available,estimated_availability,loss_fog_loss_db,loss_rain_loss_db,loss_molecular_loss_db,loss_geometric_loss_db,loss_total_atmospheric_loss_db,beam_initial_diameter_m,beam_final_diameter_m,beam_beam_spreading_ratio,beam_total_steering_angle_mrad,beam_scintillation_index,atm_num_layers,atm_total_height,atm_avg_fog_density,atm_avg_rain_rate,atm_avg_temperature,atm_total_optical_depth,atm_total_transmission
37.7749,-122.4194,5.0,white_paint,37.7849,-122.4094,100.0,white_paint,False,0.5,0.5,50.0,30.0,850.0,30.0,1.4173252285675964,3.8346664754155437,1420.5054746582953,25.206278444022683,4.793721555977317,55.206278444022686,True,0.5,4.788482444739253,0.00312764769585687,0.00211146354220853,9.074507621428186,4.793721555977318,0.1,0.4685326056183475,4.685326056183475,0.0,1.0,6,55.0,0.5,0.5,31.637500000000045,0.2350585749507348,0.7905245433363738
37.7749,-122.4194,40.0,steel,37.7849,-122.4094,75.0,aluminum,False,0.5,50.0,20.0,20.0,850.0,30.0,1.4173252285675964,1.4145975541199667,1417.7573147524893,23.80803101036658,6.19196898963342,53.80803101036658,True,0.5305259642761407,5.841267028671719,0.34795812978837964,0.002743831173320093,10.231749778096868,6.191968989633419,0.1,0.54955732490028,5.495573249002799,-0.03208332293754693,0.8849218838222521,9,90.0,0.5,50.0,20.0288888888889,0.4072843086040568,0.6654549688308987
37.7749,-122.4194,30.0,aluminum,37.7849,-122.4094,20.0,black_paint,False,1.0,50.0,35.0,10.0,1550.0,20.0,1.4173252285675964,-0.4042461648560472,1417.360505846762,16.86356748774549,3.1364325122545083,46.86356748774549,True,0.588243336756967,3.008509650046607,0.12777789988746485,0.00014496232043955922,6.974731298870363,3.1364325122545114,0.1,0.34644355795410575,3.4644355795410573,-0.23324438824340757,0.6999767570901537,8,80.0,1.0,50.0,11.409999999999968,0.32610025821290417,0.7217328241611256
37.7749,-122.4194,10.0,wood,37.7849,-122.4094,50.0,steel,False,2.0,2.0,10.0,40.0,1550.0,10.0,1.4173252285675964,1.6165823838844655,1417.8895597098488,-14.102394773329097,24.102394773329095,15.897605226670903,True,0.5754595203909807,24.07706101865155,0.024809282629869492,0.0005244720476799306,17.286302580422767,24.1023947733291,0.1,1.3633395977014753,13.633395977014752,1.087166819907526,0.7377416908848365,6,60.0,2.0,2.0,37.73750000000001,0.46969375628515536,0.6251937006101035
37.7749,-122.4194,15.0,aluminum,37.7849,-122.4094,5.0,steel,False,0.5,2.0,0.0,0.0,1310.0,30.0,1.4173252285675964,-0.4042461648560472,1417.360505846762,27.687435808125525,2.3125641918744755,57.68743580812553,True,0.6751937194663774,2.3039686577153655,0.008232700028206663,0.0003628341309006602,7.441778350663544,2.312564191874473,0.1,0.37110630129777245,3.7110630129777245,-0.027584015998402073,0.4810564304275893,7,65.0,0.5,2.0,-0.10928571428570422,0.1587288004768244,0.8532277225463824
37.7749,-122.4194,50.0,black_paint,37.7849,-122.4094,20.0,steel,False,3.0,0.5,25.0,30.0,1310.0,15.0,1.4173252285675964,-1.2125775507233312,1417.642692477265,15.0,0.0,45.0,True,0.6685140564385628,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.4958548595483441,10,100.0,3.0,0.5,29.837499999999977,1.4600107747609388,0.23223377245289803
37.7749,-122.4194,5.0,steel,37.7849,-122.4094,50.0,black_paint,False,0.5,20.0,40.0,0.0,850.0,30.0,1.4173252285675964,1.8185270302069108,1418.0394224189217,15.304396494408037,14.695603505591963,45.30439649440804,True,0.5,14.340508364111589,0.34801924975911,0.007075891721262905,16.28280986230769,14.695603505591961,0.1,1.2036784564437366,12.036784564437365,-1.751407599362133,1.0,6,55.0,0.5,20.0,3.6041666666666856,0.24061414920024354,0.7861449025142746
37.7749,-122.4194,15.0,steel,37.7849,-122.4094,50.0,wood,False,0.0,50.0,35.0,20.0,1550.0,25.0,1.4173252285675964,1.4145975541199667,1417.7573147524893,24.685037145162305,0.31496285483769526,54.685037145162305,True,0.6073059335968446,0.0,0.31461827202040993,0.00034458281728763006,10.051724183737496,0.31496285483769754,0.1,0.5362330199238429,5.3623301992384285,-0.36999830639873915,0.6466165480672587,7,65.0,0.0,50.0,21.24785714285713,0.010806057758966267,0.9892521179446098
37.7749,-122.4194,50.0,concrete,37.7849,-122.4094,40.0,black_paint,False,3.0,0.0,40.0,35.0,1550.0,30.0,1.4173252285675964,-0.4042461648560472,1417.360505846762,22.77947049041242,7.220529509587578,52.77947049041242,True,0.6699051100527276,7.2204231601118565,0.0,0.00010634947571835153,8.096545033428594,7.220529509587575,0.1,0.40799243792050144,4.079924379205014,-0.038481337733739636,0.49274872663874897,10,100.0,3.0,0.0,35.237499999999955,1.1730172393854352,0.3094319012355272
37.7749,-122.4194,15.0,concrete,37.7849,-122.4094,75.0,steel,False,0.5,50.0,35.0,35.0,1550.0,30.0,1.4173252285675964,2.4240698646643266,1418.594657939395,25.97886329035905,4.021136709640949,55.97886329035905,True,0.68767781367414,3.7060052663415313,0.31480408905962437,0.0003273542397933107,11.148033529075963,4.021136709640949,0.1,0.6218245887897068,6.2182458878970674,-0.057835012977529306,0.4541693509889146,7,65.0,0.5,50.0,35.20500000000004,0.1378805271934777,0.8712027705684299
37.7749,-122.4194,10.0,black_paint,37.7849,-122.4094,40.0,wood,False,0.5,20.0,20.0,20.0,850.0,20.0,1.4173252285675964,1.2125775507233312,1417.642692477265,11.022057567371611,8.977942432628389,41.02205756737161,True,0.5037527808838502,8.761192164383763,0.21261892860610057,0.004131339638526776,12.81242555205883,8.97794243262839,0.1,0.7742814689047514,7.742814689047513,-0.27242367073771506,0.9851007040506421,6,60.0,0.5,20.0,20.47083333333336,0.2624808399270155,0.7691411010270234
37.7749,-122.4194,50.0,steel,37.7849,-122.4094,10.0,wood,False,0.5,5.0,10.0,15.0,1550.0,30.0,1.4173252285675964,-1.6165823838844655,1417.8895597098488,28.784291985858133,1.2157080141418675,58.78429198585813,True,0.7235989870999698,1.2038530509325778,0.01174107359997311,0.00011388960931501315,5.331893377347975,1.2157080141418657,0.1,0.26950869686331247,2.6950869686331247,-0.001866887920284548,0.3819809284252681,10,100.0,0.5,5.0,14.717499999999973,0.19742516229260015,0.8208415682302505
37.7749,-122.4194,5.0,steel,37.7849,-122.4094,10.0,concrete,False,0.0,20.0,20.0,30.0,1310.0,10.0,1.4173252285675964,0.20212559783278145,1417.3340479697047,9.912897057496087,0.08710294250391293,39.91289705749609,True,0.6491029073337349,0.0,0.08671312775500548,0.0003898147489062761,7.1909632940469645,0.08710294250391175,0.1,0.3576970996308554,3.5769709963085536,0.0,0.5405877692146157,6,55.0,0.0,20.0,29.4375,0.00428040467192535,0.9957287432032954
37.7749,-122.4194,50.0,steel,37.7849,-122.4094,100.0,steel,False,2.0,20.0,10.0,10.0,850.0,20.0,1.4173252285675964,2.020426489263847,1418.206897294675,9.417299610583221,10.582700389416779,39.41729961058322,True,0.5325001943938444,10.517614816755284,0.0638110645181657,0.0012745081433315787,9.307623127735257,10.582700389416782,0.1,0.4839977206386077,4.839977206386076,-0.009115918778721832,0.8779335867441697,10,100.0,2.0,20.0,9.967499999999973,1.7181962805497424,0.17938942446782435
37.7749,-122.4194,50.0,aluminum,37.7849,-122.4094,75.0,concrete,False,0.5,10.0,50.0,10.0,1550.0,30.0,1.4173252285675964,1.01052738874752,1417.5456971590684,28.773803244197108,1.2261967558028921,58.77380324419711,True,0.5495632770609002,1.2035610959082785,0.022520118413604608,0.00011554148101134219,5.330926996615142,1.2261967558028946,0.1,0.26946758809536664,2.694675880953666,-0.09825954257474272,0.819626677655873,10,100.0,0.5,10.0,11.767499999999984,0.19917671404613252,0.8194050801509059
37.7749,-122.4194,50.0,black_paint,37.7849,-122.4094,75.0,concrete,False,3.0,10.0,35.0,35.0,1310.0,15.0,1.4173252285675964,1.01052738874752,1417.5456971590684,5.988449412472604,9.011550587527395,35.988449412472605,True,0.6407123061993676,8.986651801202937,0.024690727883544195,0.00020805844091434156,8.765780698488019,9.011550587527395,0.1,0.4486798744496866,4.486798744496865,-0.01887698353383495,0.5607629045427361,10,100.0,3.0,10.0,35.08749999999998,1.4637878839501148,0.2313582546410004
37.7749,-122.4194,50.0,steel,37.7849,-122.4094,100.0,steel,False,2.0,10.0,10.0,20.0,1550.0,20.0,1.4173252285675964,2.020426489263847,1418.206897294675,15.160868113435612,4.839131886564388,45.16086811343561,True,0.7008296268728422,4.816489940193075,0.022530622699553936,0.00011132367175735449,7.0960794489918175,4.839131886564386,0.1,0.3527244690979111,3.527244690979111,0.006641935635663444,0.42688031677838717,10,100.0,2.0,10.0,19.467499999999973,0.7856762153331968,0.4558113709103006
37.7749,-122.4194,50.0,steel,37.7849,-122.4094,50.0,wood,False,1.0,10.0,50.0,40.0,1550.0,30.0,1.4173252285675964,0.0,1417.3252285675962,27.57063102321352,2.4293689767864812,57.57063102321352,True,0.6485786688366202,2.4067478159920634,0.022516615895981328,0.00010454489843621142,5.958490096749344,2.429368976786481,0.1,0.29714993929375266,2.9714993929375266,-0.044007948347023804,0.5418330081588059,10,100.0,1.0,10.0,40.46749999999997,0.3946749993662548,0.6738990212712855
37.7749,-122.4194,30.0,white_paint,37.7849,-122.4094,30.0,aluminum,False,0.0,2.0,0.0,40.0,1310.0,10.0,1.4173252285675964,0.0,1417.3252285675962,9.993054468810461,0.006945531189538556,39.99305446881046,True,0.5,0.0,0.006688902285884202,0.00025662890365433583,5.510042827211249,0.006945531189538537,0.1,0.2771656535709496,2.7716565357094956,0.22562045982260412,1.0,8,80.0,0.0,2.0,37.372499999999945,0.0007223624571154982,0.9992778983838332
37.7749,-122.4194,20.0,white_paint,37.7849,-122.4094,15.0,white_paint,False,0.1,0.0,35.0,20.0,1310.0,30.0,1.4173252285675964,-0.20212559783278145,1417.3340479697047,29.571814173219092,0.4281858267809078,59.571814173219096,True,0.5785208131304743,0.42787190633917305,0.0,0.00031392044173536457,6.074206162884086,0.4281858267809084,0.1,0.3024762925671006,3.024762925671006,-0.3374267415630736,0.7285462809692712,7,70.0,0.09999999999999999,0.0,20.99071428571432,0.03408552355647268,0.9664888435396308
37.7749,-122.4194,40.0,aluminum,37.7849,-122.4094,40.0,steel,False,0.2,2.0,50.0,35.0,1310.0,10.0,1.4173252285675964,0.0,1417.3252285675962,9.32824833764016,0.6717516623598403,39.32824833764016,True,0.5929490199533174,0.6655743793904488,0.0059456909207859536,0.00023159204860501484,5.04444918767383,0.6717516623598399,0.1,0.25748058095195514,2.5748058095195514,-0.06480325906172944,0.686485627514368,9,90.0,0.2,2.0,35.639999999999986,0.08839740424744302,0.9153970217648153
37.7749,-122.4194,75.0,steel,37.7849,-122.4094,75.0,black_paint,False,0.1,0.5,20.0,20.0,850.0,20.0,1.4173252285675964,0.0,1417.3252285675962,19.577197818300775,0.42280218169922534,49.577197818300775,True,0.5377586090596611,0.4204430496729212,0.001373084010147234,0.0009860480161540727,3.9009924171223997,0.4228021816992225,0.1,0.2133860182854077,2.133860182854077,-0.009159970477199677,0.8595704153367741,13,125.0,0.10000000000000002,0.5,19.810000000000002,0.10732574663958468,0.8982330289382444
37.7749,-122.4194,75.0,wood,37.7849,-122.4094,10.0,white_paint,False,3.0,50.0,10.0,35.0,1310.0,20.0,1.4173252285675964,-2.625803809951218,1418.8149292751993,12.712866438293124,7.2871335617068755,42.712866438293126,True,0.5955361410698714,7.19575856513009,0.09120823797727863,0.00016675859950709407,7.589621326757113,7.2871335617068755,0.1,0.37919365839054364,3.791936583905436,0.04511831475095134,0.679159216439015,13,125.0,3.0,50.0,33.83307692307693,1.8478500003931968,0.15757558983423137
37.7749,-122.4194,10.0,aluminum,37.7849,-122.4094,5.0,black_paint,False,0.0,10.0,20.0,30.0,850.0,30.0,1.4173252285675964,-0.20212559783278145,1417.3340479697047,30.0,0.0,60.0,True,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,1.0,6,60.0,0.0,10.0,29.104166666666686,0.003268448429943612,0.9967368871330389
37.7749,-122.4194,20.0,steel,37.7849,-122.4094,40.0,concrete,False,0.1,10.0,35.0,30.0,850.0,30.0,1.4173252285675964,0.8084520877431657,1417.4663324164667,29.201231527179306,0.7987684728206936,59.2012315271793,True,0.5,0.750865906222544,0.04619146251757932,0.0017111040805706866,6.074613988548904,0.7987684728206941,0.1,0.30249519034520955,3.0249519034520955,-0.10458876581330057,1.0,7,70.0,0.09999999999999999,10.0,30.533571428571406,0.06357945855002574,0.938399552470433
37.7749,-122.4194,100.0,black_paint,37.7849,-122.4094,10.0,wood,False,2.0,1.0,40.0,25.0,1550.0,25.0,1.4173252285675964,-3.633397521377634,1420.1798490100432,21.782739446568854,3.217260553431146,51.782739446568854,True,0.6383232339542829,3.2154602966464636,0.0017269735608586316,7.328322382263025e-05,5.313271941498447,3.217260553431145,0.1,0.26871736606239316,2.6871736606239316,-0.03627770525415656,0.5666044204676725,15,150.0,2.0,1.0,25.298333333333346,1.1736566425226638,0.30923411274714724
37.7749,-122.4194,30.0,steel,37.7849,-122.4094,100.0,wood,False,0.1,10.0,40.0,20.0,1310.0,10.0,1.4173252285675964,2.8274726273280875,1419.0527839140407,10.0,0.0,40.0,True,0.5438576819988051,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.8387163280010396,8,80.0,0.1,10.0,21.347499999999968,0.04216333888091864,0.9587131726460091
37.7749,-122.4194,40.0,wood,37.7849,-122.4094,15.0,wood,False,0.5,5.0,25.0,30.0,1310.0,10.0,1.4173252285675964,-1.01052738874752,1417.5456971590684,8.32136873859888,1.6786312614011205,38.32136873859888,True,0.6844846999879888,1.6641947780005437,0.01420080251219177,0.00023568088838629166,5.929455242666636,1.6786312614011218,0.1,0.29582457833874454,2.9582457833874454,2.625084624366257e-05,0.4609530352067005,9,90.0,0.5,5.0,29.72888888888889,0.22086092635700733,0.8018281857031235
37.7749,-122.4194,40.0,white_paint,37.7849,-122.4094,10.0,aluminum,False,3.0,1.0,25.0,40.0,850.0,15.0,1.4173252285675964,-1.2125775507233312,1417.642692477265,-2.5274340242118116,17.52743402421181,27.47256597578819,True,0.5,17.522384328767526,0.0037624546584373248,0.0012872407858478007,11.606906766963414,17.527434024211814,0.1,0.660983664211022,6.609836642110219,0.06933322871911948,1.0,9,90.0,3.0,1.0,38.99555555555554,2.3059628778640904,0.09966279134275895
37.7749,-122.4194,5.0,wood,37.7849,-122.4094,10.0,wood,False,0.5,50.0,30.0,20.0,1550.0,25.0,1.4173252285675964,0.20212559783278145,1417.3340479697047,22.625979507227928,2.374020492772072,52.625979507227925,True,0.6281613287804407,2.187966174675591,0.1858552940460247,0.00019902405045264142,8.097988787764987,2.3740204927720683,0.1,0.4080768826086877,4.080768826086876,0.0,0.591947727730191,6,55.0,0.5,50.0,21.070833333333383,0.11666859861686102,0.8898800517824241
37.7749,-122.4194,5.0,white_paint,37.7849,-122.4094,75.0,wood,False,0.5,0.5,25.0,0.0,1550.0,15.0,1.4173252285675964,2.8274726273280875,1419.0527839140407,8.42013571628958,6.579864283710419,38.42013571628958,True,0.5671832195936312,6.571858262483901,0.00735906300248274,0.0006469582240362334,15.005163351592625,6.579864283710419,0.1,1.025351419910492,10.25351419910492,-1.032812417092347,0.7630987050647733,6,55.0,0.5,0.5,2.054166666666731,0.10765605269628807,0.8979363861226114
37.7749,-122.4194,50.0,steel,37.7849,-122.4094,30.0,white_paint,False,0.0,5.0,10.0,40.0,1550.0,25.0,1.4173252285675964,-0.8084520877431657,1417.4663324164667,24.98815777318631,0.01184222681369107,54.98815777318631,True,0.6097492619265318,0.0,0.011737568995000827,0.00010465781869101061,4.6534849818451764,0.011842226813691837,0.1,0.24174663324164666,2.4174663324164665,0.08696155949375028,0.6400183853285076,10,100.0,0.0,5.0,38.46749999999997,0.0019237575153577063,0.9980780917201143
37.7749,-122.4194,5.0,concrete,37.7849,-122.4094,20.0,aluminum,False,1.0,0.0,50.0,15.0,1310.0,30.0,1.4173252285675964,0.6063566710115278,1417.4046012110264,24.55370637541479,5.446293624585209,54.55370637541479,True,0.5,5.445913522067315,0.0,0.000380102517894488,9.294361022449717,5.446293624585209,0.1,0.48310672042938285,4.831067204293828,0.0,1.0,6,55.0,1.0,0.0,18.22083333333336,0.26763934440301007,0.7651836991279992
37.7749,-122.4194,30.0,wood,37.7849,-122.4094,15.0,black_paint,False,0.1,5.0,30.0,40.0,1550.0,30.0,1.4173252285675964,-0.6063566710115278,1417.4046012110264,29.684337279842424,0.3156627201575759,59.684337279842424,True,0.6949960908816534,0.30086032474964874,0.01467132227418028,0.0001310731337457761,5.510271312011929,0.3156627201575748,0.1,0.2771755751513783,2.771755751513783,0.044914008300874345,0.43885701390266363,8,80.0,0.1,5.0,39.44749999999999,0.03281897731720627,0.9677137218684897
37.7749,-122.4194,100.0,wood,37.7849,-122.4094,100.0,wood,False,0.5,0.0,30.0,10.0,850.0,25.0,1.4173252285675964,0.0,1417.3252285675962,23.247305629779873,1.7526943702201265,53.24730562977987,True,0.5,1.7518460403038394,0.0,0.0008483299162864891,4.47578602592148,1.7526943702201259,0.1,0.23482609434741575,2.3482609434741573,-0.02404728471136354,1.0,15,150.0,0.5,0.0,10.37166666666667,0.6406707462649446,0.5269388632071488
37.7749,-122.4194,75.0,concrete,37.7849,-122.4094,40.0,steel,False,0.1,10.0,25.0,35.0,1310.0,10.0,1.4173252285675964,-1.4145975541199667,1417.7573147524893,10.0,0.0,40.0,True,0.6644753824590648,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.5049466487369912,13,125.0,0.10000000000000002,10.0,34.440769230769206,0.06587820972298164,0.9362448828719426
37.7749,-122.4194,50.0,black_paint,37.7849,-122.4094,50.0,wood,False,3.0,10.0,10.0,10.0,1550.0,25.0,1.4173252285675964,0.0,1417.3252285675962,17.757124301873947,7.242875698126053,47.757124301873944,True,0.6846032297990682,7.220243447976191,0.022516615895981328,0.00011563425387871574,8.096413959853656,7.242875698126052,0.1,0.4079847721677387,4.079847721677387,-0.022464604872796428,0.4607000909030201,10,100.0,3.0,10.0,10.087499999999977,1.1766768170646313,0.3083015806659832
37.7749,-122.4194,30.0,black_paint,37.7849,-122.4094,75.0,white_paint,False,0.1,2.0,35.0,35.0,850.0,20.0,1.4173252285675964,1.8185270302069108,1418.0394224189217,18.665813814398874,1.3341861856011263,48.665813814398874,True,0.5119929036273092,1.3145466000435626,0.016702624202642125,0.0029369613549217258,8.857585476828373,1.3341861856011266,0.1,0.45450985560473045,4.5450985560473045,-0.051699353942356585,0.9531520708887047,8,80.0,0.1,2.0,35.247499999999945,0.069325691345336,0.9330227531520007
37.7749,-122.4194,10.0,wood,37.7849,-122.4094,10.0,wood,False,0.1,50.0,20.0,10.0,1310.0,10.0,1.4173252285675964,0.0,1417.3252285675962,9.31062238803231,0.6893776119676893,39.310622388032314,True,0.5812927695220672,0.4991807845428367,0.18981765179378796,0.0003791756310642909,6.773528906673994,0.6893776119676889,0.1,0.3362208714279327,3.362208714279327,-0.35114232537762213,0.7203035241986401,6,60.0,0.09999999999999999,50.0,11.070833333333383,0.0403185114392881,0.960483465455854
37.7749,-122.4194,10.0,black_paint,37.7849,-122.4094,75.0,white_paint,False,2.0,5.0,10.0,0.0,1310.0,15.0,1.4173252285675964,2.625803809951218,1418.8149292751993,15.0,0.0,45.0,True,0.5647433942334311,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.7707157094902819,6,60.0,2.0,5.0,1.304166666666731,0.5851658353565784,0.5570134816230908
37.7749,-122.4194,40.0,aluminum,37.7849,-122.4094,15.0,steel,False,0.2,50.0,35.0,20.0,1310.0,15.0,1.4173252285675964,-1.01052738874752,1417.5456971590684,14.207513577347065,0.7924864226529351,44.207513577347065,True,0.5928801923673581,0.6656779112002175,0.12656478561243178,0.0002437258402859623,5.045044371595013,0.7924864226529352,0.1,0.2575050774621187,2.575050774621187,-0.08607652483304779,0.6866814119848076,9,90.0,0.2,50.0,20.639999999999986,0.10426893581858096,0.9009829582464197
37.7749,-122.4194,15.0,white_paint,37.7849,-122.4094,75.0,wood,False,0.2,1.0,40.0,0.0,1550.0,10.0,1.4173252285675964,2.4240698646643266,1418.594657939395,8.509266798370774,1.4907332016292258,38.509266798370774,True,0.5180210447352629,1.4824021065366133,0.007961750444314306,0.00036934464829961274,10.055240843179448,1.4907332016292272,0.1,0.5364906639813524,5.3649066398135234,-0.4113924508024247,0.9304235033753403,7,65.0,0.19999999999999998,1.0,2.776428571428596,0.05111554681989545,0.9501688751974054
37.7749,-122.4194,5.0,black_paint,37.7849,-122.4094,40.0,aluminum,False,0.0,1.0,20.0,25.0,1310.0,15.0,1.4173252285675964,1.4145975541199667,1417.7573147524893,14.98913993875221,0.010860061247790043,44.98913993875221,True,0.663396031966673,0.0,0.010075486556863683,0.0007845746909267623,11.072176919634277,0.010860061247790445,0.1,0.6155481144554507,6.155481144554506,-0.06869678625118934,0.5073952086138451,6,55.0,0.0,1.0,25.05416666666673,0.0002667663051121374,0.9997332692738548
37.7749,-122.4194,5.0,white_paint,37.7849,-122.4094,5.0,aluminum,False,0.0,0.5,35.0,0.0,1310.0,15.0,1.4173252285675964,0.0,1417.3252285675962,14.996990844278193,0.0030091557218074882,44.996990844278194,True,0.5,0.0,0.0026069047140033067,0.00040225100780332044,7.19093286324751,0.003009155721806627,0.1,0.3576954961031994,3.5769549610319937,0.0,1.0,6,55.0,0.0,0.5,2.8875000000000455,0.0001489204876934483,0.999851090600412
37.7749,-122.4194,5.0,black_paint,37.7849,-122.4094,50.0,black_paint,False,0.1,10.0,10.0,20.0,1550.0,30.0,1.4173252285675964,1.8185270302069108,1418.0394224189217,28.563074464574463,1.4369255354255372,58.56307446457446,True,0.7091395168830635,1.3134330449706786,0.12287979314734856,0.0006126973075088313,13.74590549881351,1.4369255354255361,0.1,0.873476048592139,8.73476048592139,0.08946539628715665,0.4101597445808385,6,55.0,0.09999999999999999,10.0,19.637500000000045,0.023526939124117022,0.9767476615879332
37.7749,-122.4194,40.0,black_paint,37.7849,-122.4094,40.0,wood,False,0.0,0.0,50.0,35.0,1550.0,25.0,1.4173252285675964,0.0,1417.3252285675962,24.99988183685695,0.00011816314304979869,54.99988183685695,True,0.6108429993296938,0.0,0.0,0.00011816314304648275,5.04444918767383,0.00011816314304648275,0.1,0.25748058095195514,2.5748058095195514,-0.09000015201404239,0.6370818706236235,9,90.0,0.0,0.0,35.99555555555554,1.5488069251980528e-05,0.9999845120506875
37.7749,-122.4194,50.0,white_paint,37.7849,-122.4094,40.0,steel,False,0.5,2.0,20.0,40.0,1550.0,15.0,1.4173252285675964,-0.4042461648560472,1417.360505846762,13.791531484856424,1.2084685151435757,43.79153148485642,True,0.6362921125370905,1.203403860018643,0.0049600051198858295,0.00010465000504617647,5.3304064961001165,1.208468515143575,0.1,0.26944544847398044,2.694454484739804,0.0642772989401506,0.5716052113434118,10,100.0,0.5,2.0,38.787499999999966,0.1963228262506425,0.8217469103796117
37.7749,-122.4194,5.0,wood,37.7849,-122.4094,30.0,aluminum,False,0.2,0.0,35.0,30.0,850.0,25.0,1.4173252285675964,1.01052738874752,1417.5456971590684,23.08645053136943,1.9135494686305705,53.08645053136943,True,0.5,1.9114020485122596,0.0,0.0021474201183098967,7.989099929819259,1.9135494686305694,0.1,0.4017472399378749,4.017472399378749,0.0,1.0,6,55.0,0.19999999999999998,0.0,30.654166666666697,0.09402623494442981,0.9102588813363426
37.7749,-122.4194,50.0,black_paint,37.7849,-122.4094,30.0,wood,False,0.0,20.0,30.0,15.0,850.0,10.0,1.4173252285675964,-0.8084520877431657,1417.4663324164667,9.934964525286091,0.06503547471390903,39.93496452528609,True,0.5,0.0,0.06377774340450222,0.001257731309407596,4.6534849818451764,0.06503547471390982,0.1,0.24174663324164666,2.4174663324164665,-0.08100820089760111,1.0,10,100.0,0.0,20.0,15.837499999999977,0.01056373309225302,0.9894918671817898
37.7749,-122.4194,40.0,aluminum,37.7849,-122.4094,40.0,aluminum,False,3.0,50.0,20.0,40.0,1310.0,15.0,1.4173252285675964,0.0,1417.3252285675962,4.889611316752913,10.110388683247088,34.88961131675291,True,0.5823321093857283,9.983615690856734,0.1265451011958585,0.00022789119449333163,9.357514456329712,10.110388683247086,0.1,0.48736182759143676,4.873618275914367,0.07299224927123128,0.7172331456268961,9,90.0,3.0,50.0,38.69555555555553,1.3304515861282844,0.26435785400074346
37.7749,-122.4194,10.0,concrete,37.7849,-122.4094,75.0,wood,False,3.0,10.0,0.0,40.0,850.0,30.0,1.4173252285675964,2.625803809951218,1418.8149292751993,30.0,0.0,60.0,True,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,1.0,6,60.0,3.0,10.0,36.97083333333336,1.5401310482452857,0.21435300900058532
37.7749,-122.4194,40.0,white_paint,37.7849,-122.4094,40.0,aluminum,False,2.0,10.0,10.0,30.0,1310.0,25.0,1.4173252285675964,0.0,1417.3252285675962,18.316590915702996,6.683409084297004,48.316590915702996,True,0.5842191584910095,6.65574379390449,0.027429875305041637,0.000235415087473867,8.143308166594716,6.683409084297005,0.1,0.41073474537827626,4.107347453782762,0.0714174434617116,0.7116864201833414,9,90.0,2.0,10.0,28.71777777777777,0.8794867237410449,0.4149958645499184
37.7749,-122.4194,10.0,steel,37.7849,-122.4094,75.0,concrete,False,0.0,10.0,20.0,30.0,1550.0,10.0,1.4173252285675964,2.625803809951218,1418.8149292751993,10.0,0.0,40.0,True,0.6919921830389402,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.4451030293556474,6,60.0,0.0,10.0,29.4375,0.002205395094585002,0.997797035002407
37.7749,-122.4194,75.0,black_paint,37.7849,-122.4094,5.0,black_paint,False,2.0,10.0,10.0,0.0,1550.0,10.0,1.4173252285675964,-2.8274726273280875,1419.0527839140407,10.0,0.0,40.0,True,0.6496181160616722,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.5393659371178373,13,125.0,2.0,10.0,0.28692307692307395,0.9820968234460067,0.3745249622226707
37.7749,-122.4194,40.0,white_paint,37.7849,-122.4094,40.0,white_paint,False,2.0,1.0,20.0,35.0,1550.0,25.0,1.4173252285675964,0.0,1417.3252285675962,19.64868085308739,5.3513191469126085,49.64868085308739,True,0.6545011550552176,5.348328479982363,0.0028725037872030443,0.00011816314304648275,7.615624732545444,5.351319146912612,0.1,0.3806303952563841,3.806303952563841,0.05173237084271721,0.5278811844352425,9,90.0,2.0,1.0,33.99555555555554,0.7041935879732286,0.4945071900556384
37.7749,-122.4194,10.0,white_paint,37.7849,-122.4094,100.0,white_paint,False,0.5,0.0,0.0,0.0,1550.0,30.0,1.4173252285675964,3.633397521377634,1420.1798490100432,30.0,0.0,60.0,True,0.712317836690379,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.0,0.4038676956992541,6,60.0,0.5,0.0,-0.02916666666664014,0.11731170676288488,0.8893079466545908
